date,volume,adjprice,oil,gold,sp500,vix,rates_10y
2019-01-03,42579100.0,90.92446899414062,47.09000015258789,1291.800048828125,2447.889892578125,25.450000762939453,2.553999900817871
2019-01-04,44060600.0,95.15328979492188,47.959999084472656,1282.699951171875,2531.93994140625,21.3799991607666,2.6589999198913574
2019-01-07,35656100.0,95.27466583251952,48.52000045776367,1286.800048828125,2549.68994140625,21.399999618530277,2.681999921798706
2019-01-08,31514400.0,95.96546173095705,49.77999877929688,1283.199951171875,2574.409912109375,20.46999931335449,2.7160000801086426
2019-01-09,32280800.0,97.33776092529295,52.36000061035156,1289.300048828125,2584.9599609375,19.979999542236328,2.727999925613404
2019-01-10,30067600.0,96.7122573852539,52.59000015258789,1284.699951171875,2596.639892578125,19.5,2.7309999465942383
2019-01-11,28314200.0,95.96546173095705,51.59000015258789,1287.0999755859375,2596.260009765625,18.190000534057617,2.700999975204468
2019-01-14,28437100.0,95.26530456542967,50.5099983215332,1289.0999755859375,2582.610107421875,19.06999969482422,2.7100000381469727
2019-01-15,31587600.0,98.02851104736328,52.11000061035156,1286.199951171875,2610.300048828125,18.600000381469727,2.7109999656677246
2019-01-16,29853900.0,98.37393188476562,52.310001373291016,1291.5999755859375,2616.10009765625,19.040000915527344,2.7309999465942383
2019-01-17,28393000.0,99.06471252441406,52.06999969482422,1291.0,2635.9599609375,18.059999465942383,2.749000072479248
2019-01-18,37427600.0,100.54900360107422,53.79999923706055,1281.300048828125,2670.7099609375,17.799999237060547,2.7839999198913574
2019-01-22,32371300.0,98.65397644042967,52.56999969482422,1282.5,2632.89990234375,20.799999237060547,2.7300000190734863
2019-01-23,25874300.0,99.61550903320312,52.619998931884766,1283.0999755859375,2638.699951171875,19.520000457763672,2.755000114440918
2019-01-24,23164800.0,99.13941955566406,53.130001068115234,1279.0999755859375,2642.330078125,18.88999938964844,2.711999893188477
2019-01-25,31225600.0,100.04492950439452,53.68999862670898,1297.4000244140625,2664.760009765625,17.420000076293945,2.753000020980835
2019-01-28,29476700.0,98.09386444091797,51.9900016784668,1302.4000244140625,2643.85009765625,18.8700008392334,2.74399995803833
2019-01-29,31490500.0,96.09613800048828,53.310001373291016,1308.199951171875,2640.0,19.1299991607666,2.711999893188477
2019-01-30,49471900.0,99.30742645263672,54.22999954223633,1309.9000244140625,2681.050048828125,17.65999984741211,2.694999933242798
2019-01-31,55636400.0,97.4871063232422,53.790000915527344,1319.699951171875,2704.10009765625,16.56999969482422,2.634999990463257
2019-02-01,35535700.0,95.94677734375,55.2599983215332,1316.9000244140625,2706.530029296875,16.139999389648438,2.690999984741211
2019-02-04,31315100.0,98.7099838256836,54.560001373291016,1314.300048828125,2724.8701171875,15.729999542236328,2.7239999771118164
2019-02-05,27325400.0,100.09161376953124,53.65999984741211,1314.199951171875,2737.699951171875,15.56999969482422,2.70199990272522
2019-02-06,20609800.0,98.980712890625,54.0099983215332,1309.5,2731.610107421875,15.380000114440918,2.70199990272522
2019-02-07,29760700.0,98.27125549316406,52.63999938964844,1309.4000244140625,2706.050048828125,16.3700008392334,2.6519999504089355
2019-02-08,21461100.0,98.64464569091794,52.720001220703125,1313.699951171875,2707.8798828125,15.720000267028809,2.631999969482422
2019-02-11,18914100.0,98.25255584716795,52.40999984741211,1307.0,2709.800048828125,15.970000267028809,2.6610000133514404
2019-02-12,25056600.0,99.78353118896484,53.09999847412109,1309.199951171875,2744.72998046875,15.43000030517578,2.684000015258789
2019-02-13,18394900.0,99.70885467529297,53.900001525878906,1310.800048828125,2753.030029296875,15.649999618530272,2.7079999446868896
